arreglar,"<ul>  <li>to work out, straighten out</li>  <li>to get ready, get by, make do, manage</li>  <li>to straighten out, fix up, tidy, tidy up, clean up</li>  <li>to fix, repair, mend, adjust</li>  <li>to settle, sort, sort out, patch up, solve</li>  <li>to arrange</li></ul>",V,,,
el marica,"<ul>  <li>(informal, derogatory) wimp, weakling, (informal, derogatory) effeminate man</li>  <li>poof; fag; faggot (homosexual man)</li>  <li>magpie, dude; bro; mate</li></ul>",N,m,,
el muro,"wall, wall (on Facebook)",N,m,physical,see Thesaurus:pared
indicar,"to prescribe, indicate, signal, designate",V,,,"recetar, prescribir"
copiar,"to imitate, copy, crib",V,,transitive,
precisamente,precisely,Adv,,,
planear,"to plan, to plot",V,,,
la alianza,"<ul>  <li>covenant, wedding ring, wedding band</li>  <li>ark, alliance, political coalition</li></ul>",N,f,,
cumplir,"<ul>  <li>to come true, be fulfilled</li>  <li>to be served (e.g. a prison sentence or punishment)</li>  <li>to comply, achieve, accomplish, carry out, perform, complete, discharge, fulfil</li>  <li>to comply with; be fulfilled, met, honored, implemented, satisfied, performed, observed, respected, followed</li>  <li>to turn a certain age</li>  <li>to serve, fulfil, fulfill, meet, deliver</li></ul>",V,,,
"futuro, futura","future, future, future tense",Adj,,grammar,
"florido, florida","flowery, ornate",Adj,,,
cuán,accented form of cuan ,Adv,,,
plata,"silver, money, dough, argent",Adj,,heraldry,
la milla,"English or American mile, milla, Spanish mile (a traditional unit of distance equivalent to 1,000 pasos, about 1.4 km)",N,f,historical,
el lentes,"eyeglasses, plural of lente",N,m,,"anteojos, gafas"
el imperio,"empire, arrogance, imperium, rule",N,m,,
el pedido,"bulk purchase, order",N,m,,
robar,"<ul>  <li>to rob, kidnap, abduct</li>  <li>to draw, to steal</li></ul>",V,,,"hurtar, pelar"
miserable,"greedy, stingy, poor, miserable",Adj,,,
el laboratorio,laboratory,N,m,,
"plástico, plástica",plastic ,Adj,,,
"automático, automática",automatic,Adj,,,
el escudo,"<ul>  <li>any of several, mostly historical, currencies including the escudo, écu, and the scudo</li>  <li>emblem, coat of arms, escutcheon</li>  <li>shield, shield</li></ul>",N,m,,
el/la piloto,"pilot, driver, flashing light",N,m/f,,
la clave,"<ul>  <li>key, password, key (to a problem or puzzle)</li>  <li>clave, clef, code</li></ul>",N,f,figurative,
penar,"to suffer, to punish",V,,transitive,
súper," superb, great",Adj,,familiar,
el campamento,"camping, campsite, campground, camp",N,m,,"acampada, camping"
el champaña,Alternative form of champán,N,m,,
acompañar,"to chaperone, accompany, go with, join, tag along",V,,transitive,
el kilogramo,kilogram,N,m,,"kilo, quilo, quilogramo"
el disfraz,"disguise, costume",N,m,,
la paciencia,"patience, forbearance ",N,f,,
el kilo,"<ul>  <li>a million pesetas, kilo, the letter K in the Spanish spelling alphabet</li>  <li>a million euros</li></ul>",N,m,kilogram,"kilogramo, quilo, quilogramo"
reinar,to reign; to rule over,V,,,
la opinión,opinion,N,f,,
la custodia,"safekeeping, custody",N,f,,
el pozo,well ,N,m,,
la excelencia,"excellency, brilliance, Excellency",N,f,,
el ejército,army,N,m,,
el equipaje,"baggage, luggage",N,m,,
procesar,"to process, to prosecute",V,,,
el/la almirante,admiral,N,m/f,,
"bello, bella","lovely, beautiful, fair",Adj,,,
"correcto, correcta","correct, right, well-behaved",Adj,,,
apartar,"<ul>  <li>to desist, avert (e.g., one's eyes, one's gaze)</li>  <li>to set aside, separate, divide</li></ul>",V,,transitive,"separar, dividir, desunir"
privar,"<ul>  <li>to prohibit, be in vogue</li>  <li>to enjoy immensely (gustar-like), refrain from doing something</li>  <li>to do without, deprive</li>  <li>to pass out, fall unconscious</li></ul>",V,,transitive,
el volumen,volume ,N,m,,
el asesinato,"assassination, homicide, murder",N,m,,
la paga,"allowance, payoff, salary, payment",N,f,,"salario, sueldo"
la lógica,"<ul>  <li>logic, female equivalent of lógico</li>  <li>rationale, logic</li></ul>",N,f,,
centrar,"<ul>  <li>cross (pass the ball from one side of the pitch to the other side)</li>  <li>to focus, center</li></ul>",V,,,
la banda,"<ul>  <li>gang, band, group, bend, band (musical group)</li>  <li>band, sash</li></ul>",N,f,music,
la fila,"<ul>  <li>rank, queue , line (US)</li>  <li>line, row, rank, file</li></ul>",N,f,,
el cheque,"well, fine, okay, cheque, blank cheque",N,m,,
bastar, to be enough; to suffice,V,,intransitive,
el arreglo,"<ul>  <li>repair, adjustment, arrangement, array, grooming, personal care</li>  <li>compromise</li></ul>",N,m,,"reparo, reparación"
el apellido,"<ul>  <li>a trait, activity, or action closely associated with or aptly describing a person</li>  <li>surname, last name</li></ul>",N,m,,
"sabio, sabia","<ul>  <li>wise person, learned, learned person</li>  <li>prudent; wise</li></ul>",Adj,,,
"romano, romana","Roman, a Roman",Adj,,,
apuntar,"<ul>  <li>to point, aim, take aim (a weapon)</li>  <li>to baste (to sew with long or loose stitches)</li>  <li>to sharpen (a weapon or tool)</li>  <li>to chalk up, notch (a win, a victory, points, success)</li>  <li>to underline, mark (text), prompt, cue, whisper the answer</li>  <li>to point out, suggest, hint</li>  <li>to tack, fasten temporarily, sign up</li>  <li>to note down, write down</li>  <li>to bet, put up money, stake (only in certain card games)</li>  <li>to patch, darn, sew, mend</li>  <li>to outline, sketch, be in, be down, be game</li></ul>",V,,transitive,
social,social,Adj,,,
la basura,"something trashy or undesirable, trash, waste, garbage, rubbish, nonsense",N,f,,
global,global ,Adj,,,
"vacío, vacía","empty, vacant, vacuum, void, empty space; gap",Adj,,,"vacuo, vacante"
peligrar,to be in danger,V,,,
contentar,"to please, make do, settle",V,,transitive,
"temprano, temprana","early, early, early on",Adj,,,
"malvado, malvada","evil, wicked, mean, bad",Adj,,,
el dibujo,"tread, drawing",N,m,,
acercar,"<ul>  <li>to approach, get close, come</li>  <li>to assemble, bring close</li>  <li>to become close, zoom in</li>  <li>to close in on (+a)</li>  <li>to draw near, gather around</li>  <li>to reach out (+a)</li></ul>",V,,transitive,
el esclavo,slave,N,m,,
chistar,"to call attention, speak, normally in negation",V,,,
la tormenta,"storm, thunderstorm, lightning storm",N,f,,
el bolso,"<ul>  <li>handbag, sac, tote, bag, pouch</li>  <li>purse</li></ul>",N,m,,
la existencia,"stock; inventory, existence",N,f,,
el rifle,rifle,N,m,,
la vergüenza,"embarrassment, shame",N,f,,"pudor, acholo"
proteger,"to protect, to defend",V,,,
la prostituta,female equivalent of prostituto,N,f,,
soldar,"to solder, braze, weld",V,,,
el tanque,"tank, large glass",N,m,,
el whisky,whisky ,N,m,,
criminal,criminal,Adj,,,
la enfermera,female equivalent of enfermero ,N,f,“nurse”,
saludable,healthful; healthy,Adj,,,
desarollar,Misspelling of desarrollar. ,V,,,
la federación,federation,N,f,,
el asistente,"assistant, attendee",N,m,,
generador,"generator, generating",Adj,,,
"soltero, soltera","single, single, unmarried, bachelor (a man who has never married), bachelorette (a woman who has never married)",Adj,,,
transportar,"to transport, to transpose",V,,,
el rancho,"<ul>  <li>ranch, crew's quarters, mess, shed, barn</li>  <li>grotty grub</li></ul>",N,m,,
el club,club ,N,m,association,"asociación, cofradía, gremio"
la terapia, therapy,N,f,psychology,"tratamiento, terapéutica"
la lección,lesson ,N,f,,
cruel,"cruel, mean",Adj,,,
mortal,"mortal, deadly",Adj,,,
el láser,laser,N,m,,
la camioneta,pick-up truck,N,f,," troca,  chata, pickup"
la marina,"feminine singular of marino, navy",N,f,,
la cicatriz, scar,N,f,skin,"alforza, chirlo"
sexual,sexual ,Adj,,,
el saludo,"salutation, greeting, greetings",N,m,,
el diablo,"devil, crowbar, wrecking bar, jemmy, jimmy, prybar, pinchbar, nail bar",N,m,," diablito, pie de cabra, pata de cabra, barreta, palanca"
el show,"<ul>  <li>a scene, i.e. an exhibition of passionate or strong feeling before others, creating embarrassment or disruption</li>  <li>show, spectacle</li></ul>",N,m,,
el cráneo,"skull, cranium",N,m,,
duchar,"to shower, take a shower",V,,,
la responsabilidad,"accountability, responsibility, responsibleness",N,f,,
recompensar,"<ul>  <li>to indemnify, reward, recompense</li>  <li>to pay</li></ul>",V,,,
"submarino, submarina",submarine,Adj,,,
traidor,"<ul>  <li>traitor, betrayer, snake, backstabber, traitorous</li>  <li>unpredictable</li></ul>",Adj,,,
el video,"video rental shop, Alternative form of vídeo",N,m,,
la confesión,confession,N,f,,
"atractivo, atractiva",attractive,Adj,,,
velar,velar,Adj,,,
el conflicto,conflict,N,m,,
"eterno, eterna",eternal,Adj,,,
"complejo, compleja","<ul>  <li>complex, hang-up, complex, sophisticated, intricate</li>  <li>complex, compound, resort, complex, complex, complicated</li></ul>",Adj,,psychology,
la imaginación,imagination,N,f,,
la alta,"<ul>  <li>certificate of discharge (from a hospital)</li>  <li>tax declaration, tax return, feminine singular of alto</li>  <li>entry into a profession or organization</li></ul>",N,f,medicine,
el hígado, liver,N,m,anatomy,
disfrutar, to enjoy,V,,"transitive, intransitive",
la fianza,"suretyship, bail, deposit, bond",N,f,law,
la explicación,explanation,N,f,,
el pasaporte,passport,N,m,,
la gloria,glory,N,f,,
la serie,"series, set, series",N,f,mathematics,
el túnel,"tunnel, nutmeg",N,m,,
pegar,"<ul>  <li>(intransitive) to take root, flirt, hit on</li>  <li>to be strong (of food and drink)</li>  <li>to match; fit; go with</li>  <li>to give; dish out (a strike)</li>  <li>to hit; strike, infect; pass on; infect (a disease)</li>  <li>to glue, paste, (intransitive) stick, become attached, adhere</li>  <li>to stick, do; take; have (a kind of catch-all verb for various actions)</li></ul>",V,,intransitive,
disponer,"<ul>  <li>to have at one's disposal, have available, make use of, have (+ de)</li>  <li>to prepare to, be about (+ a + infinitive)</li>  <li>to order, decide, stipulate, prepare, arrange</li></ul>",V,,transitive,
la muerte,"death, death, demise, death (the personification of death as a hooded figure)",N,f,,
la onda,"<ul>  <li>vibe or mood, style, fashion</li>  <li>wave, any other wave</li></ul>",N,f,Chile,
el comisario,"<ul>  <li>steward, marshal (a person in charge of the ceremonial arrangement and management of a gathering)</li>  <li>commissioner, inspector</li></ul>",N,m,,
desgraciar,"to disgrace, ruin, punish",V,,,
la amiga,"female equivalent of amigo, friend",N,f,,
"judío, judía","<ul>  <li>Jew; Jewish person, Jewish, smooth-billed ani (Crotophaga ani)</li>  <li>Judean</li></ul>",Adj,,,
el callejón,"alley, side street, blind alley",N,m,,
aparentemente,"apparently, seemingly",Adv,,,
el corredor,"pass, passageway, corridor, hall",N,m,,
la esencia,"essence, gist",N,f,,
la marihuana,marijuana,N,f,,"cannabis, cáñamo,  bareta"
el lanzamiento,"launch, release, throwing",N,m,,
mandar,"<ul>  <li>to lead, be in charge, command</li>  <li>to enjoin, lead, send</li>  <li>to order</li></ul>",V,,transitive,
"griego, griega","<ul>  <li>a Greek, Greek, anal sex</li>  <li>an unintelligible language</li></ul>",Adj,,,
figurar,to appear,V,,,
el/la terrorista,"terrorist, terroristic",N,m/f,,
la vacación,"vacation, holiday",N,f,,
la aventura,"affair, fling, adventure",N,f,,
la química,chemistry ,N,f,,
espiritual,"spiritual, spiritual (a Christian religious song)",Adj,,,
reír, to laugh,V,,"transitive, reflexive",
fascinante,fascinating,Adj,,,
la juventud,"youth, a youth, young person",N,f,,
el método,method,N,m,,
la desgracia,"accident, disaster, disgrace, misfortune, bad luck",N,f,,
el lobo,"drunkenness, wolf",N,m,,see Thesaurus:borrachera
devolver,"<ul>  <li>to devolve, return, refund, restore, give back, hand back, bring back, send back etc.</li>  <li>to pay back, repay, throw up, vomit</li></ul>",V,,,
enterar,"<ul>  <li>to find out, learn, come know, hear</li>  <li>to inform</li></ul>",V,,transitive,
japonés,"of Japan; Japanese, Japanese, a Japanese person",Adj,,relational,
el veneno,"poison, venom",N,m,,
pintar,"<ul>  <li>to look, seem, have do somewhere</li>  <li>to color one's hair, make up one's face</li>  <li>to paint (to create an image with paints)</li>  <li>to put lipstick on oneself</li>  <li>to want, depict, portray (as something)</li>  <li>to paint (to apply paint to)</li>  <li>to draw (to depict with lines)</li></ul>",V,,transitive,
la mascota,"pet, mascot",N,f,,
el muchacho,boy,N,m,,"chaval, chico, chino, garzón, niño"
la medianoche,"<ul>  <li>midnight, a small meat pie</li>  <li>a roll used for said sandwich</li>  <li>hot dog bun</li></ul>",N,f,,
central,"center, power station, headquarter, central",Adj,,,
manchar,"<ul>  <li>to sully, tarnish, taint, soil, besmirch, smear (one's name, reputation, honour, spirit, etc.)</li>  <li>to spot, stain, mark, smudge</li></ul>",V,,transitive,
la data,date ,N,f,,
enfadar,"<ul>  <li>to annoy, anger, make angry</li>  <li>to upset, get angry, get upset, be mad, be angry</li></ul>",V,,,"enojar, airar"
"humano, humana","human, humane, human, human being",Adj,,,
la cabra,"goat, female goat, girl",N,f,,
el centímetro,centimetre,N,m,,
la diferencia,difference,N,f,,
apurar,"<ul>  <li>to drain, use up completely</li>  <li>to worry, bother, hurry, rush</li></ul>",V,,transitive,
el valle,valley,N,m,,
el baúl,"<ul>  <li>chest, trunk, footlocker, steamer trunk</li>  <li>trunk (US), boot (UK, Australia) (of a car)</li></ul>",N,m,,"cofre, arca"
encantador,"<ul>  <li>charming, captivating, enchanting, lovely, delightful, lovely</li>  <li>charmer, winsome</li></ul>",Adj,,,
la maldición,"curse, damn, curses",N,f,,
el diamante,"diamond, diamond (a playing card of the suit diamonds, diamantes)",N,m,,
el congreso,"assembly, conference, meeting, congress",N,m,,"asamblea, junta"
la flecha,arrow ,N,f,projectile,
sinceramente,"sincerely, honestly",Adv,,,
el modelo,"fashion model, model",N,m,,
cuan," how, to what extent",Adv,,dated,
personalmente,personally,Adv,,,
la conexión,connection ,N,f,,
discar, to dial,V,,,
el sufrimiento,suffering,N,m,,
la delta,"a delta, Greek letter delta",N,f,,
concentrar,to concentrate,V,,,
el través," bend, turn",N,m,uncommon,
ilegal,"illegal, unlawful, illegal immigrant",Adj,,,
"absurdo, absurda","<ul>  <li>something that is absurd or ridiculous</li>  <li>absurd, preposterous, ludicrous, ridiculous</li></ul>",Adj,,,
"trasero, trasera","behind, butt, rear-end, posterior, back, back-side, rear-side, posterior",Adj,,,
la salva," salvo, volley",N,f,military,
"sujeto, sujeta","held, grasped, attached",Adj,,,
la misericordia,"misericord, mercy",N,f,,"gracia, merced, piedad"
el satélite,satellite,N,m,,
la gallina,"chicken (coward), hen",N,f,,"cagado, cagón, cagueta, cobarde"
lastimar,"<ul>  <li>to hurt, hurt oneself</li>  <li>to injure, damage, harm</li>  <li>to offend, to pity</li></ul>",V,,,"herir, lesionar"
"anciano, anciana","an elderly person, elderly, ancient",Adj,,rare,"mayor, viejo"
el círculo,circle,N,m,,
la potencia,"power, potency, powerlifting",N,f,,
el truco,"trick, catch, gimmick, Truco",N,m,,"artimaña, trampa"
sobrevivir, to survive,V,,intransitive,
la doctora,<ul>  <li>female equivalent of doctor: female doctor</li>  <li>doctor's wife</li></ul>,N,f,,
increíble,"incredible, unbelievable",Adj,,,
adivinar,"to guess, discern, divine, foretell",V,,,
el/la detective,detective,N,m/f,,
demandar,"<ul>  <li>to ask (for something), request, beg</li>  <li>to ask, sue, file suit, implead</li>  <li>to take charge</li></ul>",V,,,
la corporación,"council, corporation, guild",N,f,,
el bingo,bingo ,N,m,game,
la vigilancia,"surveillance, security, vigilance, watchfulness",N,f,,
la gravedad,"seriousness, severity, gravity",N,f,,
militar,"<ul>  <li>military, any person serving in the military</li>  <li>soldier</li></ul>",Adj,,,
progresar,to progress,V,,,
"listo, lista","<ul>  <li>alert, ready, set, all set, prepared, poised, up, down</li>  <li>get set!, that's it!, clever, smart</li></ul>",Adj,,,"avispado, astuto, pillo, inteligente, perspicaz"
"misterioso, misteriosa","uncanny, eerie, mysterious, mystery",Adj,,,
la autoridad,"<ul>  <li>authority (the power to enforce rules or give orders)</li>  <li>authority (persons in command), authority (a person accepted as a source of reliable information on a subject)</li></ul>",N,f,uncountable,
el favor,favor/favour,N,m,,
"obvio, obvia","clear, obvious, first-person singular present indicative of obviar",Adj,,,
policial,"<ul>  <li>Related to the police, police force</li>  <li>police procedural, whodunit, whodunnit</li></ul>",Adj,,Spain,"policíaco, policíaca, policiaco, policiaca"
el perfil,"<ul>  <li>profile; profile page, profile, This term needs a translation to English. Please help out and add a translation, then remove the text {{rfdef}}.</li>  <li>profile, side view; side-on view</li></ul>",N,m,,
el cartel,"<ul>  <li>the ""now-showing"" board in a cinema or playhouse</li>  <li>poster, placard, bill, banner, lineup, billing</li></ul>",N,m,,
el condado,"county, county (administrative subdivision used in some countries)",N,m,government,
amenazar, to threaten,V,,transitive,
culpable,"guilty, culpable person, guilty, culpable",Adj,,,
alfombrar, to carpet,V,,transitive,
descuidar,"<ul>  <li>to relieve from care, neglect</li>  <li>to get sloppy, get or grow careless</li>  <li>to not think</li></ul>",V,,,
el monje,monk,N,m,,
la miss,"Miss, beauty queen ",N,f,,
la noticia,"<ul>  <li>message, notice, news, piece of news</li>  <li>communication</li></ul>",N,f,,
esforzar,"<ul>  <li>to attempt, encourage, strain, struggle</li>  <li>to strive</li></ul>",V,,transitive,
egoísta,"egotistic, egotist, selfish",Adj,,,
"grandioso, grandiosa",great,Adj,,,
el conde,"count, earl ; countess in the feminine sense",N,m,nobility,
la huella,"<ul>  <li>footprint, fingerprint (unique identification), fingerprint</li>  <li>mark, imprint</li></ul>",N,f,,
"ruso, rusa","<ul>  <li>an Ashkenazic Jew, Russian, Russian</li>  <li>Russian (male or of unspecified sex)</li></ul>",Adj,,,
el taxi,taxi,N,m,,
el resto,"remainder, rest, remainder",N,m,,"migajas, sobra"
el incendio,"blaze, outburst, fire",N,m,,
el sacrificio,"slaughter, sacrifice",N,m,,
infeliz,"unhappy, unfortunate",Adj,,,
estrellar,"<ul>  <li>to smash, shatter, come nothing</li>  <li>to crash</li></ul>",V,,,
acusar,"<ul>  <li>to accuse, charge, indict, criminate</li>  <li>to show; show signs of</li>  <li>to acknowledge (to notify sender of having received)</li>  <li>to confess, arraign, prosecute</li></ul>",V,,transitive,
el rato,"time, a while, bit",N,m,,
"indio, india","<ul>  <li>a native of the Philippines, as part of the Spanish East Indies</li>  <li>Indian, a Native American, a native of India</li>  <li>Indian, Native American</li></ul>",Adj,,,
"quinto, quinta","<ul>  <li>fifth, 1⁄5, fifth, a small beer bottle</li>  <li>conscript</li></ul>",Adj,,,
aterrizar,"<ul>  <li>to land (e.g. an airplane)</li>  <li>to come back reality, stop dreaming</li></ul>",V,,intransitive,
representar,"<ul>  <li>to make up, constitute, account for</li>  <li>to represent</li></ul>",V,,,
la defensa,"retaining wall, bumper, defense, back",N,f,,
la gafas,"eyeglasses, sunglasses, plural of gafa",N,f,,
la infección,infection,N,f,,
la observación,observation,N,f,,
interior,interior,Adj,,,
el nido,nest,N,m,,
ayudante,"helper, assistant, auxiliary",Adj,,,
el/la colega,"colleague, buddy",N,m/f,,
permanecer," to stay, remain, stand",V,,intransitive,
la muñeca,"wrist, female equivalent of muñeco",N,f,anatomy,
la reacción,"<ul>  <li>reactionary political faction or movement</li>  <li>reaction, recoil</li></ul>",N,f,,
el almacén,"warehouse, storeroom, shop, store; grocer's",N,m,,
fracasar,"to break into pieces, fail, flop, lose",V,,intransitive,
el orgullo,pride,N,m,,
el pantano,"swamp, marsh, moor, reservoir",N,m,,"ciénaga, tremedal"
la boda, wedding,N,f,,
verdaderamente,truthfully,Adv,,,
la velocidad,"velocity, gear, speed",N,f,,
discutir,"<ul>  <li>to discuss, argue; talk about</li>  <li>to examine some subject in detail</li></ul>",V,,,
la tontería,"<ul>  <li>nonsense, gibberish, baloney, malarkey, something that is dumb</li>  <li>something of little consequence</li></ul>",N,f,,"bobada, tontera, estupidez,  gilipollez,  boludez"
"sospechoso, sospechosa","suspect, shifty, suspicious, suspect, fishy, shady, sketchy",Adj,,,
"presupuesto, presupuesta","estimate, budget, reason, motive, estimated",Adj,,,
la parte,"<ul>  <li>place, somewhere, part, section, portion, share, piece, bit, cut, proportion</li>  <li>message, report, dispatch, traffic ticket, sticker</li>  <li>side, stint, party (e.g. a third party, state party, to be party to)</li>  <li>behalf</li></ul>",N,f,,
el golf,golf,N,m,,
techar,to shingle; to roof,V,,,
montar,"<ul>  <li>to establish, mount, whip, beat</li>  <li>to ride, hump, set up</li></ul>",V,,,
el asco,"nausea, disgust, disgusting person",N,m,,
enterrar,to bury; to entomb,V,,,
el pastor,"herder, pastor, priest, shepherd",N,m,,
la exposición,"exhibition, exposure, exposition",N,f,,
alegrar,"<ul>  <li>to make happy, be glad</li>  <li>to be happy</li></ul>",V,,transitive,
el vale,a voucher; an IOU,N,m,,
el cirujano,surgeon,N,m,,
"pánico, pánica","<ul>  <li>pertaining to the god Pan</li>  <li>panic, fear, fright, panic</li></ul>",Adj,,,
el límite,"limit, threshold, cutoff, cut-off",N,m,,"deslinde, borde, margen"
el experimento,experiment,N,m,,
el procedimiento,"proceedings, procedure, method",N,m,,
"incluso, inclusa","including, enclosed, included, even",Adj,,,
convencer,"to convince, to persuade",V,,,
el petróleo,"petroleum, oil",N,m,,
breve,"brief, short",Adj,,,
la transmisión,"broadcast, transmission",N,f,,
el talento,", talent",N,m,,"don, dotes"
el senado,"assembly; gathering, senate",N,m,politics,
el camión,"lorry ; truck (US), bus",N,m,UK,
el rastro,"<ul>  <li>sign, trace, vestige, scent, rake</li>  <li>flea market, public market, trail, spoor</li>  <li>slaughterhouse, offshoot, layer</li></ul>",N,m,,"vestigio, indicio"
acordar,"<ul>  <li>to agree, remember, recall (+ de)</li>  <li>to reach agreement (+ de)</li>  <li>to tune, flush, make flush, level</li>  <li>to decide, arrange (plan)</li></ul>",V,,intransitive,
la fiebre,fever,N,f,,
avisar,"<ul>  <li>to tell, tip off, notify, inform</li>  <li>to ask for the services of (a professional)</li>  <li>to warn</li></ul>",V,,transitive,"informar, notificar, decir, anunciar"
contigo,with you ,Adv,,singular,
el tabaco,tobacco,N,m,,
la perra,"<ul>  <li>female equivalent of perro ; bitch</li>  <li>booze-up, feminine singular of perro</li>  <li>bitch (despicable or disagreeable, aggressive female person)</li>  <li>cash, dosh, dough (money), prostitute, whore</li>  <li>slut</li></ul>",N,f,“dog”,
ojalá,"<ul>  <li>hopefully, I hope ; let's hope (followed by present subjunctive)</li>  <li>I wish, God grant (followed by present subjunctive)</li>  <li>I hope so; let's hope so</li>  <li>God willing, if only</li></ul>",Adv,,,
dañar,"to condemn, damage, harm, hurt, injure",V,,transitive,"perjudicar, lastimar"
desnudar," to undress, strip",V,,transitive," despelotarse, encuerar"
cantante,"singer, who sings, singing",Adj,,,
el gobierno,government,N,m,,
cerebral,cerebral,Adj,,,
actual,"<ul>  <li>present, current, of the current month, year, etc.</li>  <li>present-day, actual, real, factual</li></ul>",Adj,,,
el monstruo,"<ul>  <li>juggernaut, monster, reprehensible person., freak, creep</li>  <li>monster, beast, behemoth</li></ul>",N,m,,
el jazz,jazz,N,m,,
técnicamente,technically,Adv,,,
suceder,"to happen, befall, occur, succeed to, follow",V,,,"ocurrir, pasar"
"honesto, honesta","<ul>  <li>first-person singular present indicative of honestar</li>  <li>honorable, honest</li></ul>",Adj,,,
"sano, sana","<ul>  <li>healthy, sound, earnest, whole, unbroken</li>  <li>pure</li></ul>",Adj,,,
ensayar,"<ul>  <li>to assay, test, try out, pilot, experiment</li>  <li>to rehearse, practice, run lines</li></ul>",V,,,
la dama,"<ul>  <li>lady, dame, queen, a female member of the court of honor at a quinceañera</li>  <li>king</li></ul>",N,f,,"señora, ama"
la resistencia,"<ul>  <li>endurance, stamina, strength, resistor, endurance, resilience</li>  <li>resistance, resistance</li></ul>",N,f,,
el vecindario,neighbourhood,N,m,,"vecindad, barrio"
la estrategia,strategy,N,f,,
"extremo, extrema","<ul>  <li>end, extreme, winger (an offensive player who plays on either side of the center)</li>  <li>extreme, dire</li></ul>",Adj,,,
la nieve,"snow, ice cream",N,f,,"helado,  sorbete"
la coincidencia,"coincidence, agreement, match",N,f,,
nuclear,nuclear,Adj,,,
el chocolate,"chocolate, hot chocolate, hashish (the leaves of the Indian hemp plant)",N,m,slang,
el divorcio,divorce ,N,m,,
la consecuencia,consequence,N,f,,
encargar,"<ul>  <li>to handle, take care of, deal with, take charge of something</li>  <li>to order (goods), entrust</li></ul>",V,,transitive,
el guión,Superseded spelling of guion.,N,m,,
desaparecer,"<ul>  <li>to go away, fade, wear off, subside</li>  <li>to disappear, go missing, vanish, be gone</li>  <li>to drop off (e.g. the map, the face of the earth)</li></ul>",V,,intransitive,
encantar,"<ul>  <li>to delight, be delighting to, charm, enchant</li>  <li>to bewitch, please, like very much, love, enjoy</li></ul>",V,,,
la advertencia,"warning, advice",N,f,,"aviso, advertimiento "
el coraje,"courage, bravery, spunk, anger, rage, resentment",N,m,,"valentía, valor, arrojo"
fiscal,"<ul>  <li>public prosecutor (UK), district attorney (US)</li>  <li>fiscal, prosecuting</li></ul>",Adj,,,
"roto, rota","<ul>  <li>ruptured, vulgar, low-class, classless, a Chilean</li>  <li>broken, a broken thing or person</li>  <li>corrupt, rotten</li></ul>",Adj,,,
asegurar,"<ul>  <li>to claim, maintain, assure (to give (someone) confidence in the trustworthiness of)</li>  <li>to secure (to make fast; close or confine effectually)</li>  <li>to belay, make sure, ensure (to take care that something happens)</li>  <li>to insure (to provide for compensation if some specified risk occurs)</li>  <li>to ensure, guarantee (to make a pledge someone)</li></ul>",V,,transitive,"sujetar, afianzar"
la manda,vow,N,f,,
la prioridad,"priority, right of way",N,f,,
la explosión,"<ul>  <li>explosion, blast, bang, burst, boom</li>  <li>bang, boom</li></ul>",N,f,,
gritar,"<ul>  <li>to shout, scream, cry out, call out</li>  <li>to jeer at</li></ul>",V,,,
"fabuloso, fabulosa",fabulous,Adj,,relational,
"rudo, ruda","<ul>  <li>heel (a wrestler whose in-ring persona embodies villainous or reprehensible traits)</li>  <li>rude, rough, crude, rugged</li></ul>",Adj,,,
linea,inflection of linear:,V,,,
la razón,"<ul>  <li>correctness, rectitude, a point, reasoning</li>  <li>ratio, rate, reason</li></ul>",N,f,,
embarazar,"<ul>  <li>to incommode, annoy, impregnate, make pregnant</li>  <li>to become pregnant</li></ul>",V,,transitive,
el/la psiquiatra,psychiatrist,N,m/f,,
el carro,"cocaine paste, cart, train car",N,m,,"auto, automóvil, coche,  buga"
esposar," to handcuff, manacle",V,,transitive,
el revés,"wrong side, setback, backhand, back, reverse side",N,m,,
enfrentar,"<ul>  <li>to face, be facing, be dealing with, be up against (+ a)</li>  <li>to counter, combat (e.g. a threat, terrorism, criminal activity)</li>  <li>to confront, face, stand up to, (a person or force aggressively)</li>  <li>to pit (two sides against each other)</li></ul>",V,,"transitive, reflexive",
razonable,reasonable,Adj,,,
el casino,"casino, cafeteria, canteen (staff restaurant)",N,m,,
"poderoso, poderosa",powerful,Adj,,,
el inspector,inspector,N,m,,
la nueva,"feminine singular of nuevo, news, novelty",N,f,,"noticia, novedad"
civil,civil ,Adj,,,
hechizar,"<ul>  <li>to perform magic, enchant</li>  <li>to bewitch</li></ul>",V,,transitive,
la comisión,"committee, commission, task, homework, commission",N,f,,
fijar,"<ul>  <li>to notice (followed by en)</li>  <li>to fix, fasten, set, establish, determine</li></ul>",V,,,
volante,"<ul>  <li>steering wheel, flyer, loose, shuttlecock</li>  <li>flying, winger, driver</li></ul>",Adj,,,
el radar,"radar, speed camera",N,m,,
rayar,"<ul>  <li>to verge, drive crazy, go crazy, freak out (to annoy or irritate, cause someone become insane)</li>  <li>to scratch, gouge, line, mark</li></ul>",V,,,
la punta,"tip, point, end, pinch, bit",N,f,,
perdonar," to pardon, excuse, forgive",V,,transitive,"disculpar, excusar"
huir,"<ul>  <li>to escape, flee, run away</li>  <li>to avoid</li></ul>",V,,,
la organización,organization,N,f,,
